Version;Date_of_report;Date_of_statistics;Security_region_code;Security_region_name;Tested_with_result;Tested_positive
4;2022-09-02 09:00:00;2021-03-06;VR21;Brabant-Noord;1814;134
4;2022-09-02 09:00:00;2021-03-07;VR21;Brabant-Noord;1860;145
4;2022-09-02 09:00:00;2021-03-08;VR21;Brabant-Noord;2394;153
4;2022-09-02 09:00:00;2021-03-09;VR21;Brabant-Noord;1830;133
4;2022-09-02 09:00:00;2021-03-10;VR21;Brabant-Noord;3567;261
4;2022-09-02 09:00:00;2021-03-11;VR21;Brabant-Noord;2893;215
4;2022-09-02 09:00:00;2021-03-12;VR21;Brabant-Noord;2347;242
4;2022-09-02 09:00:00;2021-03-13;VR21;Brabant-Noord;1966;155
4;2022-09-02 09:00:00;2021-03-14;VR21;Brabant-Noord;2077;157
4;2022-09-02 09:00:00;2021-03-15;VR21;Brabant-Noord;2870;215
4;2022-09-02 09:00:00;2021-03-16;VR21;Brabant-Noord;2523;178
4;2022-09-02 09:00:00;2021-03-17;VR21;Brabant-Noord;2901;241
4;2022-09-02 09:00:00;2021-03-18;VR21;Brabant-Noord;2465;181
4;2022-09-02 09:00:00;2021-03-19;VR21;Brabant-Noord;2421;230
4;2022-09-02 09:00:00;2021-03-20;VR21;Brabant-Noord;2157;192
4;2022-09-02 09:00:00;2021-03-21;VR21;Brabant-Noord;2219;188
4;2022-09-02 09:00:00;2021-03-22;VR21;Brabant-Noord;2948;234
4;2022-09-02 09:00:00;2021-03-23;VR21;Brabant-Noord;2847;263
4;2022-09-02 09:00:00;2021-03-24;VR21;Brabant-Noord;2846;224
4;2022-09-02 09:00:00;2021-03-25;VR21;Brabant-Noord;2673;243
4;2022-09-02 09:00:00;2021-03-26;VR21;Brabant-Noord;2063;207
4;2022-09-02 09:00:00;2021-03-27;VR21;Brabant-Noord;1936;194
4;2022-09-02 09:00:00;2021-03-28;VR21;Brabant-Noord;1984;186
4;2022-09-02 09:00:00;2021-03-29;VR21;Brabant-Noord;2811;240
4;2022-09-02 09:00:00;2021-03-30;VR21;Brabant-Noord;2561;264
4;2022-09-02 09:00:00;2021-03-31;VR21;Brabant-Noord;2611;212
4;2022-09-02 09:00:00;2021-04-01;VR21;Brabant-Noord;2310;229
4;2022-09-02 09:00:00;2021-04-02;VR21;Brabant-Noord;1979;187
4;2022-09-02 09:00:00;2021-04-03;VR21;Brabant-Noord;2062;217
4;2022-09-02 09:00:00;2021-04-04;VR21;Brabant-Noord;1725;180
4;2022-09-02 09:00:00;2021-04-05;VR21;Brabant-Noord;2282;219
4;2022-09-02 09:00:00;2021-04-06;VR21;Brabant-Noord;2934;321
4;2022-09-02 09:00:00;2021-04-07;VR21;Brabant-Noord;2821;285
4;2022-09-02 09:00:00;2021-04-08;VR21;Brabant-Noord;2514;296
4;2022-09-02 09:00:00;2021-04-09;VR21;Brabant-Noord;2088;270
4;2022-09-02 09:00:00;2021-04-10;VR21;Brabant-Noord;2082;287
4;2022-09-02 09:00:00;2021-04-11;VR21;Brabant-Noord;2216;237
4;2022-09-02 09:00:00;2021-04-12;VR21;Brabant-Noord;2437;282
4;2022-09-02 09:00:00;2021-04-13;VR21;Brabant-Noord;2570;296
4;2022-09-02 09:00:00;2021-04-14;VR21;Brabant-Noord;2882;266
4;2022-09-02 09:00:00;2021-04-15;VR21;Brabant-Noord;2507;298
4;2022-09-02 09:00:00;2021-04-16;VR21;Brabant-Noord;2080;265
4;2022-09-02 09:00:00;2021-04-17;VR21;Brabant-Noord;1996;271
4;2022-09-02 09:00:00;2021-04-18;VR21;Brabant-Noord;2209;246
4;2022-09-02 09:00:00;2021-04-19;VR21;Brabant-Noord;2619;292
4;2022-09-02 09:00:00;2021-04-20;VR21;Brabant-Noord;2585;342
4;2022-09-02 09:00:00;2021-04-21;VR21;Brabant-Noord;2859;338
4;2022-09-02 09:00:00;2021-04-22;VR21;Brabant-Noord;2498;313
4;2022-09-02 09:00:00;2021-04-23;VR21;Brabant-Noord;2036;273
4;2022-09-02 09:00:00;2021-04-24;VR21;Brabant-Noord;2075;289
4;2022-09-02 09:00:00;2021-04-25;VR21;Brabant-Noord;2200;287
4;2022-09-02 09:00:00;2021-04-26;VR21;Brabant-Noord;2486;311
4;2022-09-02 09:00:00;2021-04-27;VR21;Brabant-Noord;2160;333
4;2022-09-02 09:00:00;2021-04-28;VR21;Brabant-Noord;2799;345
4;2022-09-02 09:00:00;2021-04-29;VR21;Brabant-Noord;2418;312
4;2022-09-02 09:00:00;2021-04-30;VR21;Brabant-Noord;2088;337
4;2022-09-02 09:00:00;2021-05-01;VR21;Brabant-Noord;2025;283
4;2022-09-02 09:00:00;2021-05-02;VR21;Brabant-Noord;1701;265
4;2022-09-02 09:00:00;2021-05-03;VR21;Brabant-Noord;2031;273
4;2022-09-02 09:00:00;2021-05-04;VR21;Brabant-Noord;2131;303
4;2022-09-02 09:00:00;2021-05-05;VR21;Brabant-Noord;2274;314
4;2022-09-02 09:00:00;2021-05-06;VR21;Brabant-Noord;1916;269
4;2022-09-02 09:00:00;2021-05-07;VR21;Brabant-Noord;1704;235
4;2022-09-02 09:00:00;2021-05-08;VR21;Brabant-Noord;1571;270
4;2022-09-02 09:00:00;2021-05-09;VR21;Brabant-Noord;1386;235
4;2022-09-02 09:00:00;2021-05-10;VR21;Brabant-Noord;1626;234
4;2022-09-02 09:00:00;2021-05-11;VR21;Brabant-Noord;1602;257
4;2022-09-02 09:00:00;2021-05-12;VR21;Brabant-Noord;1434;224
4;2022-09-02 09:00:00;2021-05-13;VR21;Brabant-Noord;1223;189
4;2022-09-02 09:00:00;2021-05-14;VR21;Brabant-Noord;1255;171
4;2022-09-02 09:00:00;2021-05-15;VR21;Brabant-Noord;1143;184
4;2022-09-02 09:00:00;2021-05-16;VR21;Brabant-Noord;1193;179
4;2022-09-02 09:00:00;2021-05-17;VR21;Brabant-Noord;1404;197
4;2022-09-02 09:00:00;2021-05-18;VR21;Brabant-Noord;1152;178
4;2022-09-02 09:00:00;2021-05-19;VR21;Brabant-Noord;1309;203
4;2022-09-02 09:00:00;2021-05-20;VR21;Brabant-Noord;1272;162
4;2022-09-02 09:00:00;2021-05-21;VR21;Brabant-Noord;1056;121
4;2022-09-02 09:00:00;2021-05-22;VR21;Brabant-Noord;1076;127
4;2022-09-02 09:00:00;2021-05-23;VR21;Brabant-Noord;1067;115
4;2022-09-02 09:00:00;2021-05-24;VR21;Brabant-Noord;959;96
4;2022-09-02 09:00:00;2021-05-25;VR21;Brabant-Noord;1219;128
4;2022-09-02 09:00:00;2021-05-26;VR21;Brabant-Noord;1215;158
4;2022-09-02 09:00:00;2021-05-27;VR21;Brabant-Noord;1030;108
4;2022-09-02 09:00:00;2021-05-28;VR21;Brabant-Noord;901;117
4;2022-09-02 09:00:00;2021-05-29;VR21;Brabant-Noord;747;61
4;2022-09-02 09:00:00;2021-05-30;VR21;Brabant-Noord;697;80
4;2022-09-02 09:00:00;2021-05-31;VR21;Brabant-Noord;1106;101
4;2022-09-02 09:00:00;2021-06-01;VR21;Brabant-Noord;990;104
4;2022-09-02 09:00:00;2021-06-02;VR21;Brabant-Noord;982;98
4;2022-09-02 09:00:00;2021-06-03;VR21;Brabant-Noord;855;85
4;2022-09-02 09:00:00;2021-06-04;VR21;Brabant-Noord;704;65
4;2022-09-02 09:00:00;2021-06-05;VR21;Brabant-Noord;681;58
4;2022-09-02 09:00:00;2021-06-06;VR21;Brabant-Noord;634;65
4;2022-09-02 09:00:00;2021-06-07;VR21;Brabant-Noord;881;54
4;2022-09-02 09:00:00;2021-06-08;VR21;Brabant-Noord;875;57
4;2022-09-02 09:00:00;2021-06-09;VR21;Brabant-Noord;1005;65
4;2022-09-02 09:00:00;2021-06-10;VR21;Brabant-Noord;707;44
4;2022-09-02 09:00:00;2021-06-11;VR21;Brabant-Noord;590;32
4;2022-09-02 09:00:00;2021-06-12;VR21;Brabant-Noord;588;37
4;2022-09-02 09:00:00;2021-06-13;VR21;Brabant-Noord;430;24
4;2022-09-02 09:00:00;2021-06-14;VR21;Brabant-Noord;712;14
4;2022-09-02 09:00:00;2021-06-15;VR21;Brabant-Noord;710;33
4;2022-09-02 09:00:00;2021-06-16;VR21;Brabant-Noord;682;34
4;2022-09-02 09:00:00;2021-06-17;VR21;Brabant-Noord;525;18
4;2022-09-02 09:00:00;2021-06-18;VR21;Brabant-Noord;427;13
4;2022-09-02 09:00:00;2021-06-19;VR21;Brabant-Noord;364;27
4;2022-09-02 09:00:00;2021-06-20;VR21;Brabant-Noord;341;10
4;2022-09-02 09:00:00;2021-06-21;VR21;Brabant-Noord;648;23
4;2022-09-02 09:00:00;2021-06-22;VR21;Brabant-Noord;589;23
4;2022-09-02 09:00:00;2021-06-23;VR21;Brabant-Noord;623;14
4;2022-09-02 09:00:00;2021-06-24;VR21;Brabant-Noord;572;17
4;2022-09-02 09:00:00;2021-06-25;VR21;Brabant-Noord;493;14
4;2022-09-02 09:00:00;2021-06-26;VR21;Brabant-Noord;361;14
4;2022-09-02 09:00:00;2021-06-27;VR21;Brabant-Noord;322;8
4;2022-09-02 09:00:00;2021-06-28;VR21;Brabant-Noord;729;22
4;2022-09-02 09:00:00;2021-06-29;VR21;Brabant-Noord;653;16
4;2022-09-02 09:00:00;2021-06-30;VR21;Brabant-Noord;484;17
4;2022-09-02 09:00:00;2021-07-01;VR21;Brabant-Noord;601;15
4;2022-09-02 09:00:00;2021-07-02;VR21;Brabant-Noord;537;41
4;2022-09-02 09:00:00;2021-07-03;VR21;Brabant-Noord;408;17
4;2022-09-02 09:00:00;2021-07-04;VR21;Brabant-Noord;502;16
4;2022-09-02 09:00:00;2021-07-05;VR21;Brabant-Noord;833;51
4;2022-09-02 09:00:00;2021-07-06;VR21;Brabant-Noord;1099;85
4;2022-09-02 09:00:00;2021-07-07;VR21;Brabant-Noord;1039;116
4;2022-09-02 09:00:00;2021-07-08;VR21;Brabant-Noord;1060;138
4;2022-09-02 09:00:00;2021-07-09;VR21;Brabant-Noord;1136;154
4;2022-09-02 09:00:00;2021-07-10;VR21;Brabant-Noord;1096;130
4;2022-09-02 09:00:00;2021-07-11;VR21;Brabant-Noord;1134;130
4;2022-09-02 09:00:00;2021-07-12;VR21;Brabant-Noord;1475;194
4;2022-09-02 09:00:00;2021-07-13;VR21;Brabant-Noord;2069;274
4;2022-09-02 09:00:00;2021-07-14;VR21;Brabant-Noord;2350;366
4;2022-09-02 09:00:00;2021-07-15;VR21;Brabant-Noord;2298;291
4;2022-09-02 09:00:00;2021-07-16;VR21;Brabant-Noord;1841;238
4;2022-09-02 09:00:00;2021-07-17;VR21;Brabant-Noord;1594;187
4;2022-09-02 09:00:00;2021-07-18;VR21;Brabant-Noord;1489;182
4;2022-09-02 09:00:00;2021-07-19;VR21;Brabant-Noord;1843;232
4;2022-09-02 09:00:00;2021-07-20;VR21;Brabant-Noord;1708;203
4;2022-09-02 09:00:00;2021-07-21;VR21;Brabant-Noord;1877;191
4;2022-09-02 09:00:00;2021-07-22;VR21;Brabant-Noord;1361;175
4;2022-09-02 09:00:00;2021-07-23;VR21;Brabant-Noord;1150;148
4;2022-09-02 09:00:00;2021-07-24;VR21;Brabant-Noord;1211;134
4;2022-09-02 09:00:00;2021-07-25;VR21;Brabant-Noord;941;108
4;2022-09-02 09:00:00;2021-07-26;VR21;Brabant-Noord;1465;166
4;2022-09-02 09:00:00;2021-07-27;VR21;Brabant-Noord;1361;129
4;2022-09-02 09:00:00;2021-07-28;VR21;Brabant-Noord;1336;130
4;2022-09-02 09:00:00;2021-07-29;VR21;Brabant-Noord;1152;129
4;2022-09-02 09:00:00;2021-07-30;VR21;Brabant-Noord;1091;108
4;2022-09-02 09:00:00;2021-07-31;VR21;Brabant-Noord;932;86
4;2022-09-02 09:00:00;2021-08-01;VR21;Brabant-Noord;768;113
4;2022-09-02 09:00:00;2021-08-02;VR21;Brabant-Noord;1038;115
4;2022-09-02 09:00:00;2021-08-03;VR21;Brabant-Noord;954;102
4;2022-09-02 09:00:00;2021-08-04;VR21;Brabant-Noord;938;78
4;2022-09-02 09:00:00;2021-08-05;VR21;Brabant-Noord;793;80
4;2022-09-02 09:00:00;2021-08-06;VR21;Brabant-Noord;732;95
4;2022-09-02 09:00:00;2021-08-07;VR21;Brabant-Noord;605;57
4;2022-09-02 09:00:00;2021-08-08;VR21;Brabant-Noord;436;56
4;2022-09-02 09:00:00;2021-08-09;VR21;Brabant-Noord;708;52
4;2022-09-02 09:00:00;2021-08-10;VR21;Brabant-Noord;633;59
4;2022-09-02 09:00:00;2021-08-11;VR21;Brabant-Noord;591;81
4;2022-09-02 09:00:00;2021-08-12;VR21;Brabant-Noord;572;66
4;2022-09-02 09:00:00;2021-08-13;VR21;Brabant-Noord;481;81
4;2022-09-02 09:00:00;2021-08-14;VR21;Brabant-Noord;456;79
4;2022-09-02 09:00:00;2021-08-15;VR21;Brabant-Noord;422;61
4;2022-09-02 09:00:00;2021-08-16;VR21;Brabant-Noord;606;72
4;2022-09-02 09:00:00;2021-08-17;VR21;Brabant-Noord;530;66
4;2022-09-02 09:00:00;2021-08-18;VR21;Brabant-Noord;544;79
4;2022-09-02 09:00:00;2021-08-19;VR21;Brabant-Noord;620;63
4;2022-09-02 09:00:00;2021-08-20;VR21;Brabant-Noord;552;81
4;2022-09-02 09:00:00;2021-08-21;VR21;Brabant-Noord;439;77
4;2022-09-02 09:00:00;2021-08-22;VR21;Brabant-Noord;446;79
4;2022-09-02 09:00:00;2021-08-23;VR21;Brabant-Noord;588;69
4;2022-09-02 09:00:00;2021-08-24;VR21;Brabant-Noord;513;77
4;2022-09-02 09:00:00;2021-08-25;VR21;Brabant-Noord;559;83
4;2022-09-02 09:00:00;2021-08-26;VR21;Brabant-Noord;584;55
4;2022-09-02 09:00:00;2021-08-27;VR21;Brabant-Noord;544;58
4;2022-09-02 09:00:00;2021-08-28;VR21;Brabant-Noord;431;64
4;2022-09-02 09:00:00;2021-08-29;VR21;Brabant-Noord;435;41
4;2022-09-02 09:00:00;2021-08-30;VR21;Brabant-Noord;697;69
4;2022-09-02 09:00:00;2021-08-31;VR21;Brabant-Noord;627;69
4;2022-09-02 09:00:00;2021-09-01;VR21;Brabant-Noord;627;59
4;2022-09-02 09:00:00;2021-09-02;VR21;Brabant-Noord;630;54
4;2022-09-02 09:00:00;2021-09-03;VR21;Brabant-Noord;560;61
4;2022-09-02 09:00:00;2021-09-04;VR21;Brabant-Noord;556;52
4;2022-09-02 09:00:00;2021-09-05;VR21;Brabant-Noord;464;40
4;2022-09-02 09:00:00;2021-09-06;VR21;Brabant-Noord;705;63
4;2022-09-02 09:00:00;2021-09-07;VR21;Brabant-Noord;770;70
4;2022-09-02 09:00:00;2021-09-08;VR21;Brabant-Noord;608;57
4;2022-09-02 09:00:00;2021-09-09;VR21;Brabant-Noord;664;62
4;2022-09-02 09:00:00;2021-09-10;VR21;Brabant-Noord;559;31
4;2022-09-02 09:00:00;2021-09-11;VR21;Brabant-Noord;462;34
4;2022-09-02 09:00:00;2021-09-12;VR21;Brabant-Noord;494;42
4;2022-09-02 09:00:00;2021-09-13;VR21;Brabant-Noord;852;49
4;2022-09-02 09:00:00;2021-09-14;VR21;Brabant-Noord;782;57
4;2022-09-02 09:00:00;2021-09-15;VR21;Brabant-Noord;756;54
4;2022-09-02 09:00:00;2021-09-16;VR21;Brabant-Noord;752;63
4;2022-09-02 09:00:00;2021-09-17;VR21;Brabant-Noord;689;53
4;2022-09-02 09:00:00;2021-09-18;VR21;Brabant-Noord;596;42
4;2022-09-02 09:00:00;2021-09-19;VR21;Brabant-Noord;551;57
4;2022-09-02 09:00:00;2021-09-20;VR21;Brabant-Noord;985;56
4;2022-09-02 09:00:00;2021-09-21;VR21;Brabant-Noord;976;54
4;2022-09-02 09:00:00;2021-09-22;VR21;Brabant-Noord;1001;61
4;2022-09-02 09:00:00;2021-09-23;VR21;Brabant-Noord;944;51
4;2022-09-02 09:00:00;2021-09-24;VR21;Brabant-Noord;655;34
4;2022-09-02 09:00:00;2021-09-25;VR21;Brabant-Noord;536;50
4;2022-09-02 09:00:00;2021-09-26;VR21;Brabant-Noord;512;33
4;2022-09-02 09:00:00;2021-09-27;VR21;Brabant-Noord;1016;38
4;2022-09-02 09:00:00;2021-09-28;VR21;Brabant-Noord;813;38
4;2022-09-02 09:00:00;2021-09-29;VR21;Brabant-Noord;782;36
4;2022-09-02 09:00:00;2021-09-30;VR21;Brabant-Noord;777;36
4;2022-09-02 09:00:00;2021-10-01;VR21;Brabant-Noord;592;26
4;2022-09-02 09:00:00;2021-10-02;VR21;Brabant-Noord;526;45
4;2022-09-02 09:00:00;2021-10-03;VR21;Brabant-Noord;586;44
4;2022-09-02 09:00:00;2020-06-01;VR22;Brabant-Zuidoost;42;2
4;2022-09-02 09:00:00;2020-06-02;VR22;Brabant-Zuidoost;192;5
4;2022-09-02 09:00:00;2020-06-03;VR22;Brabant-Zuidoost;286;9
4;2022-09-02 09:00:00;2020-06-04;VR22;Brabant-Zuidoost;308;4
4;2022-09-02 09:00:00;2020-06-05;VR22;Brabant-Zuidoost;317;1
4;2022-09-02 09:00:00;2020-06-06;VR22;Brabant-Zuidoost;323;9
4;2022-09-02 09:00:00;2020-06-07;VR22;Brabant-Zuidoost;361;8
4;2022-09-02 09:00:00;2020-06-08;VR22;Brabant-Zuidoost;370;2
4;2022-09-02 09:00:00;2020-06-09;VR22;Brabant-Zuidoost;466;12
4;2022-09-02 09:00:00;2020-06-10;VR22;Brabant-Zuidoost;396;4
4;2022-09-02 09:00:00;2020-06-11;VR22;Brabant-Zuidoost;382;5
4;2022-09-02 09:00:00;2020-06-12;VR22;Brabant-Zuidoost;329;7
4;2022-09-02 09:00:00;2020-06-13;VR22;Brabant-Zuidoost;324;5
4;2022-09-02 09:00:00;2020-06-14;VR22;Brabant-Zuidoost;240;6
4;2022-09-02 09:00:00;2020-06-15;VR22;Brabant-Zuidoost;473;3
4;2022-09-02 09:00:00;2020-06-16;VR22;Brabant-Zuidoost;483;4
4;2022-09-02 09:00:00;2020-06-17;VR22;Brabant-Zuidoost;513;5
4;2022-09-02 09:00:00;2020-06-18;VR22;Brabant-Zuidoost;477;1
4;2022-09-02 09:00:00;2020-06-19;VR22;Brabant-Zuidoost;415;0
4;2022-09-02 09:00:00;2020-06-20;VR22;Brabant-Zuidoost;373;4
4;2022-09-02 09:00:00;2020-06-21;VR22;Brabant-Zuidoost;299;3
4;2022-09-02 09:00:00;2020-06-22;VR22;Brabant-Zuidoost;436;2
4;2022-09-02 09:00:00;2020-06-23;VR22;Brabant-Zuidoost;483;0
4;2022-09-02 09:00:00;2020-06-24;VR22;Brabant-Zuidoost;389;4
4;2022-09-02 09:00:00;2020-06-25;VR22;Brabant-Zuidoost;418;0
4;2022-09-02 09:00:00;2020-06-26;VR22;Brabant-Zuidoost;415;1
4;2022-09-02 09:00:00;2020-06-27;VR22;Brabant-Zuidoost;382;2
4;2022-09-02 09:00:00;2020-06-28;VR22;Brabant-Zuidoost;280;0
4;2022-09-02 09:00:00;2020-06-29;VR22;Brabant-Zuidoost;380;0
4;2022-09-02 09:00:00;2020-06-30;VR22;Brabant-Zuidoost;455;4
4;2022-09-02 09:00:00;2020-07-01;VR22;Brabant-Zuidoost;445;0
4;2022-09-02 09:00:00;2020-07-02;VR22;Brabant-Zuidoost;416;2
4;2022-09-02 09:00:00;2020-07-03;VR22;Brabant-Zuidoost;409;4
4;2022-09-02 09:00:00;2020-07-04;VR22;Brabant-Zuidoost;257;2
4;2022-09-02 09:00:00;2020-07-05;VR22;Brabant-Zuidoost;240;1
4;2022-09-02 09:00:00;2020-07-06;VR22;Brabant-Zuidoost;439;1
4;2022-09-02 09:00:00;2020-07-07;VR22;Brabant-Zuidoost;439;1
4;2022-09-02 09:00:00;2020-07-08;VR22;Brabant-Zuidoost;475;4
4;2022-09-02 09:00:00;2020-07-09;VR22;Brabant-Zuidoost;575;2
4;2022-09-02 09:00:00;2020-07-10;VR22;Brabant-Zuidoost;482;4
4;2022-09-02 09:00:00;2020-07-11;VR22;Brabant-Zuidoost;429;0
4;2022-09-02 09:00:00;2020-07-12;VR22;Brabant-Zuidoost;217;2
4;2022-09-02 09:00:00;2020-07-13;VR22;Brabant-Zuidoost;444;0
4;2022-09-02 09:00:00;2020-07-14;VR22;Brabant-Zuidoost;489;4
4;2022-09-02 09:00:00;2020-07-15;VR22;Brabant-Zuidoost;502;3
4;2022-09-02 09:00:00;2020-07-16;VR22;Brabant-Zuidoost;527;4
4;2022-09-02 09:00:00;2020-07-17;VR22;Brabant-Zuidoost;628;4
4;2022-09-02 09:00:00;2020-07-18;VR22;Brabant-Zuidoost;517;2
4;2022-09-02 09:00:00;2020-07-19;VR22;Brabant-Zuidoost;477;2
4;2022-09-02 09:00:00;2020-07-20;VR22;Brabant-Zuidoost;478;2
4;2022-09-02 09:00:00;2020-07-21;VR22;Brabant-Zuidoost;580;2
4;2022-09-02 09:00:00;2020-07-22;VR22;Brabant-Zuidoost;636;1
4;2022-09-02 09:00:00;2020-07-23;VR22;Brabant-Zuidoost;654;4
4;2022-09-02 09:00:00;2020-07-24;VR22;Brabant-Zuidoost;595;0
4;2022-09-02 09:00:00;2020-07-25;VR22;Brabant-Zuidoost;607;1
4;2022-09-02 09:00:00;2020-07-26;VR22;Brabant-Zuidoost;620;5
4;2022-09-02 09:00:00;2020-07-27;VR22;Brabant-Zuidoost;694;5
4;2022-09-02 09:00:00;2020-07-28;VR22;Brabant-Zuidoost;748;7
4;2022-09-02 09:00:00;2020-07-29;VR22;Brabant-Zuidoost;705;6
4;2022-09-02 09:00:00;2020-07-30;VR22;Brabant-Zuidoost;657;17
4;2022-09-02 09:00:00;2020-07-31;VR22;Brabant-Zuidoost;471;8
4;2022-09-02 09:00:00;2020-08-01;VR22;Brabant-Zuidoost;460;12
4;2022-09-02 09:00:00;2020-08-02;VR22;Brabant-Zuidoost;326;3
4;2022-09-02 09:00:00;2020-08-03;VR22;Brabant-Zuidoost;385;3
4;2022-09-02 09:00:00;2020-08-04;VR22;Brabant-Zuidoost;709;13
4;2022-09-02 09:00:00;2020-08-05;VR22;Brabant-Zuidoost;540;7
4;2022-09-02 09:00:00;2020-08-06;VR22;Brabant-Zuidoost;528;9
4;2022-09-02 09:00:00;2020-08-07;VR22;Brabant-Zuidoost;514;8
4;2022-09-02 09:00:00;2020-08-08;VR22;Brabant-Zuidoost;528;8
4;2022-09-02 09:00:00;2020-08-09;VR22;Brabant-Zuidoost;345;5
4;2022-09-02 09:00:00;2020-08-10;VR22;Brabant-Zuidoost;511;18
4;2022-09-02 09:00:00;2020-08-11;VR22;Brabant-Zuidoost;544;19
4;2022-09-02 09:00:00;2020-08-12;VR22;Brabant-Zuidoost;520;13
4;2022-09-02 09:00:00;2020-08-13;VR22;Brabant-Zuidoost;585;13
4;2022-09-02 09:00:00;2020-08-14;VR22;Brabant-Zuidoost;623;15
4;2022-09-02 09:00:00;2020-08-15;VR22;Brabant-Zuidoost;580;13
4;2022-09-02 09:00:00;2020-08-16;VR22;Brabant-Zuidoost;517;15
4;2022-09-02 09:00:00;2020-08-17;VR22;Brabant-Zuidoost;465;13
4;2022-09-02 09:00:00;2020-08-18;VR22;Brabant-Zuidoost;704;13
4;2022-09-02 09:00:00;2020-08-19;VR22;Brabant-Zuidoost;898;22
4;2022-09-02 09:00:00;2020-08-20;VR22;Brabant-Zuidoost;953;8
4;2022-09-02 09:00:00;2020-08-21;VR22;Brabant-Zuidoost;1008;18
4;2022-09-02 09:00:00;2020-08-22;VR22;Brabant-Zuidoost;899;25
4;2022-09-02 09:00:00;2020-08-23;VR22;Brabant-Zuidoost;697;18
4;2022-09-02 09:00:00;2020-08-24;VR22;Brabant-Zuidoost;737;18
4;2022-09-02 09:00:00;2020-08-25;VR22;Brabant-Zuidoost;904;23
4;2022-09-02 09:00:00;2020-08-26;VR22;Brabant-Zuidoost;1082;27
4;2022-09-02 09:00:00;2020-08-27;VR22;Brabant-Zuidoost;1038;25
4;2022-09-02 09:00:00;2020-08-28;VR22;Brabant-Zuidoost;966;25
4;2022-09-02 09:00:00;2020-08-29;VR22;Brabant-Zuidoost;919;21
4;2022-09-02 09:00:00;2020-08-30;VR22;Brabant-Zuidoost;890;17
4;2022-09-02 09:00:00;2020-08-31;VR22;Brabant-Zuidoost;810;16
4;2022-09-02 09:00:00;2020-09-01;VR22;Brabant-Zuidoost;897;14
4;2022-09-02 09:00:00;2020-09-02;VR22;Brabant-Zuidoost;1062;20
4;2022-09-02 09:00:00;2020-09-03;VR22;Brabant-Zuidoost;1099;23
4;2022-09-02 09:00:00;2020-09-04;VR22;Brabant-Zuidoost;1244;34
4;2022-09-02 09:00:00;2020-09-05;VR22;Brabant-Zuidoost;1146;35
4;2022-09-02 09:00:00;2020-09-06;VR22;Brabant-Zuidoost;1079;33
4;2022-09-02 09:00:00;2020-09-07;VR22;Brabant-Zuidoost;1052;27
4;2022-09-02 09:00:00;2020-09-08;VR22;Brabant-Zuidoost;1086;17
4;2022-09-02 09:00:00;2020-09-09;VR22;Brabant-Zuidoost;1314;34
4;2022-09-02 09:00:00;2020-09-10;VR22;Brabant-Zuidoost;1101;28
4;2022-09-02 09:00:00;2020-09-11;VR22;Brabant-Zuidoost;1271;47
4;2022-09-02 09:00:00;2020-09-12;VR22;Brabant-Zuidoost;1248;34
4;2022-09-02 09:00:00;2020-09-13;VR22;Brabant-Zuidoost;1064;40
4;2022-09-02 09:00:00;2020-09-14;VR22;Brabant-Zuidoost;864;33
4;2022-09-02 09:00:00;2020-09-15;VR22;Brabant-Zuidoost;1019;49
4;2022-09-02 09:00:00;2020-09-16;VR22;Brabant-Zuidoost;1239;49
4;2022-09-02 09:00:00;2020-09-17;VR22;Brabant-Zuidoost;1360;79
4;2022-09-02 09:00:00;2020-09-18;VR22;Brabant-Zuidoost;1231;65
4;2022-09-02 09:00:00;2020-09-19;VR22;Brabant-Zuidoost;1150;68
4;2022-09-02 09:00:00;2020-09-20;VR22;Brabant-Zuidoost;1034;60
4;2022-09-02 09:00:00;2020-09-21;VR22;Brabant-Zuidoost;1208;82
4;2022-09-02 09:00:00;2020-09-22;VR22;Brabant-Zuidoost;1120;77
4;2022-09-02 09:00:00;2020-09-23;VR22;Brabant-Zuidoost;1283;66
4;2022-09-02 09:00:00;2020-09-24;VR22;Brabant-Zuidoost;1338;77
4;2022-09-02 09:00:00;2020-09-25;VR22;Brabant-Zuidoost;1325;137
4;2022-09-02 09:00:00;2020-09-26;VR22;Brabant-Zuidoost;1234;95
4;2022-09-02 09:00:00;2020-09-27;VR22;Brabant-Zuidoost;1245;110
4;2022-09-02 09:00:00;2020-09-28;VR22;Brabant-Zuidoost;1223;106
4;2022-09-02 09:00:00;2020-09-29;VR22;Brabant-Zuidoost;1397;114
4;2022-09-02 09:00:00;2020-09-30;VR22;Brabant-Zuidoost;1493;146
4;2022-09-02 09:00:00;2020-10-01;VR22;Brabant-Zuidoost;1514;151
4;2022-09-02 09:00:00;2020-10-02;VR22;Brabant-Zuidoost;1473;166
4;2022-09-02 09:00:00;2020-10-03;VR22;Brabant-Zuidoost;1261;180
4;2022-09-02 09:00:00;2020-10-04;VR22;Brabant-Zuidoost;1496;198
4;2022-09-02 09:00:00;2020-10-05;VR22;Brabant-Zuidoost;1629;232
4;2022-09-02 09:00:00;2020-10-06;VR22;Brabant-Zuidoost;1796;248
4;2022-09-02 09:00:00;2020-10-07;VR22;Brabant-Zuidoost;1788;241
4;2022-09-02 09:00:00;2020-10-08;VR22;Brabant-Zuidoost;1845;294
4;2022-09-02 09:00:00;2020-10-09;VR22;Brabant-Zuidoost;1927;280
